Depth,Resistivity,Gamma Ray,Total Porosity,Bulk Density,Actual Poisson Ratio(u),Actual Young Modulus(E),Predicted Poisson Ratio(u),Predicted Young Modulus(E)
7700,0.022883848,0.022712764,0.357507964,0.343100211,0.125142665,9223910.523,0.13563314,9086236.938
7700.128515,0.026683328,0.021506669,0.360458738,0.346708437,0.129876522,9227151.667,0.138726658,9131855.73
7701.5,0.032600443,0.017799881,0.426550115,0.319859319,0.148295696,9048589.943,0.150518861,9157433.523
7701.687896,0.02991752,0.019695243,0.425575767,0.314322592,0.145095362,9020410.532,0.14582698,9109654.638
7702.237369,0.024007208,0.026495207,0.412000096,0.310349169,0.134489667,8964280.903,0.140841305,9025835.125
7702.5,0.022398628,0.030535525,0.398770279,0.316128419,0.128636895,8953966.45,0.135835304,9000985.129
7705.569285,0.019531408,0.058175771,0.447685732,0.339719705,0.132224936,8774175.91,0.137985248,8844187.59
7706.323184,0.028073734,0.046692619,0.459678623,0.30400366,0.154227607,8992207.274,0.155608038,8949812.639
7707,0.027484395,0.041927139,0.448848063,0.281219553,0.167230164,9067369.959,0.166250281,9069229.04
7709.377189,0.016792543,0.063221599,0.42247422,0.334388244,0.141541916,8669478.959,0.140767576,8707569.326
7710.5,0.017196778,0.0800591,0.41558634,0.332406549,0.1457817,8569010.902,0.151711892,8595127.229
7711.281141,0.020446377,0.074748703,0.401002674,0.344625819,0.156376836,8727344.2,0.154786273,8732805.09
7712,0.022561589,0.065045507,0.386028595,0.33620874,0.162719034,8815181.376,0.157164133,8836030.945
7712.517853,0.022854403,0.057826318,0.35202631,0.348148062,0.163934499,8953375.321,0.152373253,8903174.161
7712.709105,0.023848748,0.055258747,0.340578169,0.353972156,0.164200406,9007888.336,0.151818407,8915171.654
7712.750083,0.024600167,0.054768507,0.338799256,0.356079475,0.164146217,9021679.949,0.153048635,8893834.299
7714.051517,0.022646962,0.047824522,0.387283872,0.387468692,0.156273132,9059269.246,0.157651295,9149282.917
7714.99572,0.0266796,0.064832112,0.354769894,0.369559425,0.141792833,8702284.781,0.144830704,8751235.009
7716.654385,0.018600601,0.08350148,0.384642598,0.395711873,0.156658917,8748123.096,0.159758379,8753653.066
7717.468984,0.022837253,0.096755903,0.40807951,0.386583266,0.160899662,8602958.492,0.161708275,8608634.395
7720.558686,0.033075136,0.061354461,0.240496666,0.433181069,0.177961135,8887070.023,0.173627225,9112428.687
7720.570921,0.029592451,0.063064444,0.246352739,0.432995691,0.17711478,8875409.683,0.168682247,9134997.255
7721.752876,0.016835304,0.077850974,0.302606037,0.46062599,0.156162313,8729126.736,0.160060661,8764695.629
7722.228864,0.015341568,0.0814709,0.368883162,0.428639488,0.155067133,8623069.823,0.166352425,8610733.146
7722.429322,0.016022563,0.080777454,0.394571889,0.413064268,0.15630959,8594007.663,0.163107159,8637995.173
7722.704852,0.016958596,0.079824309,0.429881176,0.391656047,0.158017353,8554061.574,0.15680662,8591909.617
7723.048789,0.021723986,0.07781168,0.459477942,0.36870239,0.162590949,8541726.306,0.16508916,8559429.552
7723.668256,0.028034463,0.076693305,0.482647224,0.340473808,0.172554098,8560760.769,0.172319184,8533438.265
7724.132816,0.025800544,0.077863773,0.474069687,0.33170101,0.178057902,8568070.356,0.175713892,8597132.756
7724.5,0.024433228,0.079111473,0.460034077,0.326465626,0.17849889,8530428.1,0.174674417,8544039.839
7725.113705,0.011009409,0.082628019,0.440163019,0.339600245,0.174225085,8396309.792,0.175462812,8392535.843
7725.764421,0.004780559,0.095144947,0.435304323,0.360978481,0.175598527,8256777.467,0.176218214,8290440.071
7726.036768,0.006002237,0.101582521,0.436472516,0.364448711,0.178493011,8208171.049,0.178995627,8222365.221
7728,0.006386304,0.106334716,0.436550856,0.354340439,0.182043871,8229102.408,0.179965572,8227011.384
7729,0.017208674,0.09535492,0.366027113,0.394002044,0.188951178,8091879.995,0.182212644,8430480.771
7731.272636,0.007365726,0.164191519,0.307916423,0.501871156,0.178960246,8066678.356,0.191691912,7691607.453
7732.271591,0.031884952,0.162378381,0.329383667,0.44964831,0.191451001,8589342.395,0.189297523,8161705.349
7732.7006,0.042089703,0.137095311,0.309044292,0.437152608,0.191515287,8830818.297,0.192144503,8616178.039
7732.960259,0.042733317,0.120002376,0.288934576,0.436994167,0.188093332,8952629.409,0.185493052,8844785.455
7733.176588,0.04326953,0.105761746,0.272180576,0.436862166,0.1852424,9054113.85,0.182247308,8834467.519
7735.438126,0.05571789,0.072785824,0.217586225,0.449421151,0.188632475,9663054.292,0.186827598,9662358.865
7735.556528,0.055719565,0.072392424,0.214142559,0.449082529,0.189581813,9670498.796,0.187605228,9653868.799
7736.032516,0.074854099,0.068860564,0.199451233,0.461018122,0.192722149,9678436.37,0.191662692,9676715.947
7736.826609,0.090160776,0.062543784,0.17847325,0.480071488,0.197093733,9725523.626,0.181981006,9842025.369
7736.984492,0.085026864,0.061343355,0.176367983,0.486457209,0.197554169,9745644.938,0.182330187,9815936.668
7737,0.084522597,0.061225446,0.176161197,0.487084432,0.197599394,9747621.31,0.183370179,9804777.092
7737.296527,0.085920147,0.060722909,0.17113382,0.506437735,0.197111674,9823934.46,0.191603563,9929505.115
7737.477326,0.086457803,0.060366596,0.168099098,0.518028201,0.196852826,9869366.89,0.195887289,9911454.7
7737.936468,0.084666291,0.059430481,0.178644811,0.544059238,0.198622796,9946405.526,0.197352072,9965499.715
7738,0.08439214,0.05930016,0.180235573,0.547634324,0.198885593,9956777.372,0.197979297,9910994.959
7738.412456,0.074278525,0.056752667,0.201318231,0.53763681,0.20268478,9909246.002,0.19977892,9912845.133
7739.364432,0.051744963,0.052706447,0.248708438,0.477356296,0.19892814,9629815.698,0.170840256,9708210.268
7742,0.09191605,0.060752846,0.191717905,0.480620708,0.195016346,9732006.609,0.18152816,9838674.279
7742.032344,0.090398861,0.06036467,0.192115647,0.481819748,0.19449726,9725829.218,0.181418124,9838648.874
7743.491196,0.042284822,0.064980393,0.275429085,0.471683642,0.171963674,9324598.25,0.168680652,9372607.488
7743.5,0.043561218,0.064671667,0.279798504,0.474228274,0.170388461,9314658.052,0.169090979,9396230.512
7743.984495,0.035035175,0.076447826,0.311239164,0.441691443,0.172504608,9193200.333,0.1727666,9212508.217
7744.730129,0.054989874,0.084832739,0.316926514,0.420776694,0.180385344,9161360.551,0.178846327,9216699.618
7745,0.065115596,0.08495134,0.315653011,0.416458734,0.183021146,9176319.846,0.178829148,9186586.573
7745.936646,0.04482028,0.074381789,0.294442074,0.447934979,0.193380446,9505196.589,0.184671873,9458932.512
7746.98024,0.100815747,0.068583869,0.17301146,0.528024712,0.198175435,10029585.26,0.194607423,10009296.11
7748.408204,0.065604971,0.049407938,0.25628008,0.479843842,0.185049207,9816544.974,0.174245237,9867705.745
7749,0.067832975,0.05584303,0.292836506,0.432142772,0.17742015,9696602.673,0.162740909,9638698.111
7749.840947,0.075957636,0.070035322,0.26658391,0.430917369,0.189037289,9436552.075,0.185973719,9449554.177
7750.312156,0.05936944,0.073196049,0.249030876,0.457975571,0.195406061,9202736.598,0.190257516,9356274.193
7751.142381,0.025217423,0.083303811,0.198533027,0.519090158,0.202132385,9025700.879,0.189444179,8931563.98
7751.264132,0.025057813,0.087210814,0.187764005,0.526178646,0.203735787,9061328.224,0.192050134,8942264.839
7751.5,0.024748602,0.094779826,0.166901252,0.539911124,0.206842047,9130348.845,0.193845568,9038740.31
